country_short,country,countrycode,Q2,Q7,Q9,Q10_PTV,Q13_left_right,party_name,party_name_eng,party_id,cmp_id,year,edate,votesh,fs_order
PT,12,1620,2202,2204,,Q10_2,Q13_2,Centro Democrático e Social - Partido Popular (CDS-PP),Social Democratic Center-Popular Party,1202,35520,2019,2019-10-06,0.0443949507934976,1
PT,12,1620,2203,2201,2202,Q10_3,Q13_3,Partido Socialista (PS),Socialist Party,1205,35311,2002,2002-03-17,0.38551,1
PT,12,1620,2203,2201,2202,Q10_3,Q13_3,Partido Socialista (PS),Socialist Party,1205,35311,2005,2005-02-20,0.46396,1
PT,12,1620,2203,2201,2202,Q10_3,Q13_3,Partido Socialista (PS),Socialist Party,1205,35311,2009,2009-09-27,0.3773,1
PT,12,1620,2203,2201,2202,Q10_3,Q13_3,Partido Socialista (PS),Socialist Party,1205,35311,2011,2011-06-05,0.29239,1
PT,12,1620,2203,2201,2202,Q10_3,Q13_3,Partido Socialista (PS),Socialist Party,1205,35311,2015,2015-10-04,0.33568,1
PT,12,1620,2203,2201,2202,Q10_3,Q13_3,Partido Socialista (PS),Socialist Party,1205,35311,2019,2019-10-06,0.381952637965776,1
PT,12,1620,2204,2203,2204,Q10_4,Q13_4,Coligação Democrática Unitária (CDU),Unified Democratic Coalition,1201,35229,2002,2002-03-17,,1
PT,12,1620,2204,2203,2204,Q10_4,Q13_4,Coligação Democrática Unitária (CDU),Unified Democratic Coalition,1201,35229,2005,2005-02-20,,1
PT,12,1620,2205,2206,2203,Q10_5,Q13_5,Bloco de Esquerda (BE),Left Bloc,1208,35211,2002,2002-03-17,0.02795,1
PT,12,1620,2205,2206,2203,Q10_5,Q13_5,Bloco de Esquerda (BE),Left Bloc,1208,35211,2005,2005-02-20,0.06542,1
PT,12,1620,2205,2206,2203,Q10_5,Q13_5,Bloco de Esquerda (BE),Left Bloc,1208,35211,2009,2009-09-27,0.10134,1
PT,12,1620,2205,2206,2203,Q10_5,Q13_5,Bloco de Esquerda (BE),Left Bloc,1208,35211,2011,2011-06-05,0.05393,1
PT,12,1620,2205,2206,2203,Q10_5,Q13_5,Bloco de Esquerda (BE),Left Bloc,1208,35211,2015,2015-10-04,0.10581,1
PT,12,1620,2205,2206,2203,Q10_5,Q13_5,Bloco de Esquerda (BE),Left Bloc,1208,35211,2019,2019-10-06,0.100093924945721,1
PT,12,1620,2206,2208,2205,Q10_6,Q13_6,"Pessoas, Animais, Natureza (PAN)",Party for Animals and Nature,1250,,,,,
PT,12,1620,,2205,,"","",Partido da Terra (MPT),Earth Party,,,,,,
PT,12,1620,,2207,2206,"","",Partido Democrático Republicano (PDR),Republican Democratic Party,,,,,,
PT,12,1620,,2209,,"","",Aliança,Alliance,,,,,,
PT,12,1620,,,2201,"","",Coligação Portugal à Frente (Partido Social Democrata + Centro Democrático Social/Partido Popular),Coalition PSD (1620313) + CDS-PP (1620520),,,,,,
PT,12,1620,,,2207,"","",Partido Comunista dos Trabalhadores Portugueses/Movimento Reorganizativo do Partido do Proletariado (PCTP/MRPP),"",,,,,,
PT,12,1620,,,,"","",Partido Comunista Português (PCP),Portuguese Communist Party,,,,,,
PT,12,1620,,,,"","",Partido Ecologista os Verdes (PEV),Ecologist Party 'The Greens',,,,,,
RO,27,1642,2301,2301,2301,Q10_1,Q13_1,Partidul Social Democrat (PSD),Social Democratic Party,2701,93223,2016,2016-12-11,0.45476,1
RO,27,1642,2302,,2303,Q10_2,Q13_2,Uniunea Salva?i România  (USR),Save Romania Union,2713,,,,,
RO,27,1642,2303,2303,2305,Q10_3,Q13_3,Partidul Alian?a Liberalilor ?i Democra?ilor (ALDE),Alliance of Liberals and Democrats,2712,,,,,
RO,27,1642,2304,2305,,Q10_4,Q13_4,Partidul Pro România (PPR),PRO Romania,2714,,,,,
RO,27,1642,2305,2306,2302,Q10_5,Q13_5,Partidul Na?ional Liberal (PNL),National Liberal Party,2705,93430,2008,2008-11-30,0.186,1
RO,27,1642,2305,2306,2302,Q10_5,Q13_5,Partidul Na?ional Liberal (PNL),National Liberal Party,2705,93430,2016,2016-12-11,0.20041,1
RO,27,1642,2306,2307,2304,Q10_6,Q13_6,Uniunea Democrat? Maghiar? din România (UDMR),Hungarian Democratic Alliance of Romania,2706,93951,2008,2008-11-30,0.062,1
RO,27,1642,2306,2307,2304,Q10_6,Q13_6,Uniunea Democrat? Maghiar? din România (UDMR),Hungarian Democratic Alliance of Romania,2706,93951,2012,2012-12-09,0.05137,1
RO,27,1642,2306,2307,2304,Q10_6,Q13_6,Uniunea Democrat? Maghiar? din România (UDMR),Hungarian Democratic Alliance of Romania,2706,93951,2016,2016-12-11,0.06186,1
RO,27,1642,2307,2308,2306,Q10_7,Q13_7,Partidul Mi?carea Popular? (PMP),People's Movement Party,2711,,,,,
RO,27,1642,2308,,,Q10_8,Q13_8,+PLUS,"PLUS+ Freedom, Unity and Solidarity Party",2713,,,,,
RO,27,1642,,2302,,"mean (Q10_2, Q10_8)","mean (Q13_2, Q13_8)",Alian?a 2020 USR PLUS (2020 USR PLUS),2020 USR(1642421) -PLUS Alliance(1642422),2713,,,,,
RO,27,1642,,2304,20,"","",Partidul Uniunea Na?ional? pentru Progresul României (UNPR),National Union for the Progress of Romania,,,,,,
RO,27,1642,,2309,2308,"","",Partidul România Mare (PRM),Greater Romania Party,,,,,,
RO,27,1642,,2310,2307,"","",Partidul România Unit? (PRU),United Romania Party,,,,,,
RO,27,1642,,2311,20,"","",Partidul Democra?iei ?i Solidarit??ii – Demos (Demos),Demos,,,,,,
SK,28,1703,2501,2510,2506,Q10_1,Q13_1,Kres?anskodemokratické hnutie  (KDH),Christian Democratic Movement,2805,96521,2006,2006-06-17,0.08312,1
SK,28,1703,2501,2510,2506,Q10_1,Q13_1,Kres?anskodemokratické hnutie  (KDH),Christian Democratic Movement,2805,96521,2010,2010-06-12,0.0853,1
SK,28,1703,2501,2510,2506,Q10_1,Q13_1,Kres?anskodemokratické hnutie  (KDH),Christian Democratic Movement,2805,96521,2012,2012-03-10,0.08825,1
SK,28,1703,2501,2510,2506,Q10_1,Q13_1,Kres?anskodemokratické hnutie  (KDH),Christian Democratic Movement,2805,96521,2016,2016-03-05,0.04943,1
SK,28,1703,2502,2501,2507,Q10_2,Q13_2,?udová strana- Naše Slovensko (?SNS),People's Party Our Slovakia,2817,,,,,
SK,28,1703,2503,2509,2502,Q10_3,Q13_3,Sme rodina,We are family,2818,,,,,
SK,28,1703,2504,2503,2509,Q10_4,Q13_4,Smer–sociálna demokracia  (Smer-SD),Direction - Social Democracy,2803,96423,2006,2006-06-17,0.29142,1
SK,28,1703,2504,2503,2509,Q10_4,Q13_4,Smer–sociálna demokracia  (Smer-SD),Direction - Social Democracy,2803,96423,2010,2010-06-12,0.34795,1
SK,28,1703,2504,2503,2509,Q10_4,Q13_4,Smer–sociálna demokracia  (Smer-SD),Direction - Social Democracy,2803,96423,2012,2012-03-10,0.44417,1
SK,28,1703,2504,2503,2509,Q10_4,Q13_4,Smer–sociálna demokracia  (Smer-SD),Direction - Social Democracy,2803,96423,2016,2016-03-05,0.2828,1
SK,28,1703,2505,2505,2505,Q10_5,Q13_5,Sloboda a Solidarita (SaS),Freedom and Solidarity,2812,96440,2010,2010-06-12,0.12149,1
SK,28,1703,2505,2505,2505,Q10_5,Q13_5,Sloboda a Solidarita (SaS),Freedom and Solidarity,2812,96440,2012,2012-03-10,0.05884,1
SK,28,1703,2505,2505,2505,Q10_5,Q13_5,Sloboda a Solidarita (SaS),Freedom and Solidarity,2812,96440,2016,2016-03-05,0.12101,1
SK,28,1703,2506,2506,2501,Q10_6,Q13_6,Oby?ajní ?udia a nezávislé osobnosti  (O?aNO),Ordinary People and Independent Personalities,2814,96620,2012,2012-03-10,0.0856,1
SK,28,1703,2506,2506,2501,Q10_6,Q13_6,Oby?ajní ?udia a nezávislé osobnosti  (O?aNO),Ordinary People and Independent Personalities,2814,96620,2016,2016-03-05,0.11029,1
SK,28,1703,2507,2508,,Q10_7,Q13_7,Progresívne Slovensko a SPOLU,Electoral alliance Progressive Slovakia and TOGETHER – Civic Democracy,2819,,,,,
SK,28,1703,2508,2504,2504,Q10_8,Q13_8,Slovenská národná strana (SNS),Slovak National Part,2809,96710,2006,2006-06-17,0.11733,1
SK,28,1703,2508,2504,2504,Q10_8,Q13_8,Slovenská národná strana (SNS),Slovak National Part,2809,96710,2010,2010-06-12,0.0508,1
SK,28,1703,2508,2504,2504,Q10_8,Q13_8,Slovenská národná strana (SNS),Slovak National Part,2809,96710,2012,2012-03-10,0.0455,1
SK,28,1703,2508,2504,2504,Q10_8,Q13_8,Slovenská národná strana (SNS),Slovak National Part,2809,96710,2016,2016-03-05,0.08643,1
SK,28,1703,2509,2507,2503,Q10_9,Q13_9,Most–Híd,Bridge,2813,96955,2010,2010-06-12,0.05804,1
SK,28,1703,2509,2507,2503,Q10_9,Q13_9,Most–Híd,Bridge,2813,96955,2012,2012-03-10,0.069,1
SK,28,1703,2509,2507,2503,Q10_9,Q13_9,Most–Híd,Bridge,2813,96955,2016,2016-03-05,0.06503,1
SK,28,1703,,2502,210,"","",Strana mad'arskej koalície - Magyar Koalíció Pártja (SMK–MKP),Party of the Hungarian Community,,,,,,
SK,28,1703,,2511,,"","",Komunistická strana Slovenska (KSS),Communist Party of Slovakia,,,,,,
SK,28,1703,,,2508,"","",#SIE?,Network,,,,,,
SI,29,1705,2401,2401,,Q10_1,Q13_1,Slovenska demokratska stranka in Slovenska ljudska stranka (SDS in SLS),Electoral alliance with Slovenian Democratic Party and Slovenian People's Party,2902,97330,2004,2004-10-03,0.29079,1
SI,29,1705,2401,2401,,Q10_1,Q13_1,Slovenska demokratska stranka in Slovenska ljudska stranka (SDS in SLS),Electoral alliance with Slovenian Democratic Party and Slovenian People's Party,2902,97330,2008,2008-09-21,0.29257,1
SI,29,1705,2401,2401,,Q10_1,Q13_1,Slovenska demokratska stranka in Slovenska ljudska stranka (SDS in SLS),Electoral alliance with Slovenian Democratic Party and Slovenian People's Party,2902,97330,2011,2011-12-04,0.26193,1
SI,29,1705,2401,2401,,Q10_1,Q13_1,Slovenska demokratska stranka in Slovenska ljudska stranka (SDS in SLS),Electoral alliance with Slovenian Democratic Party and Slovenian People's Party,2902,97330,2014,2014-07-13,0.20708,1
SI,29,1705,2401,2401,,Q10_1,Q13_1,Slovenska demokratska stranka in Slovenska ljudska stranka (SDS in SLS),Electoral alliance with Slovenian Democratic Party and Slovenian People's Party,2902,97330,2018,2018-06-03,0.24918,1
SI,29,1705,2402,2402,2402,Q10_2,Q13_2,Lista Marjana Šarca (LMŠ),List of Marjan Sarec,2915,,,,,
SI,29,1705,2403,2403,2403,Q10_3,Q13_3,Socialni demokrati (SD),Social Democratic Party,2903,97322,2004,2004-10-03,0.1017,1
SI,29,1705,2403,2403,2403,Q10_3,Q13_3,Socialni demokrati (SD),Social Democratic Party,2903,97322,2008,2008-09-21,0.3045,1
SI,29,1705,2403,2403,2403,Q10_3,Q13_3,Socialni demokrati (SD),Social Democratic Party,2903,97322,2011,2011-12-04,0.1052,1
SI,29,1705,2403,2403,2403,Q10_3,Q13_3,Socialni demokrati (SD),Social Democratic Party,2903,97322,2014,2014-07-13,0.05976,1
SI,29,1705,2403,2403,2403,Q10_3,Q13_3,Socialni demokrati (SD),Social Democratic Party,2903,97322,2018,2018-06-03,0.09934,1
SI,29,1705,2404,2404,2406,Q10_4,Q13_4,Nova Slovenija - krš?anski demokrati  (NSi),New Slovene Christian People's Party,2905,97522,2004,2004-10-03,0.09091,1
SI,29,1705,2404,2404,2406,Q10_4,Q13_4,Nova Slovenija - krš?anski demokrati  (NSi),New Slovene Christian People's Party,2905,97522,2008,2008-09-21,0.03401,1
SI,29,1705,2404,2404,2406,Q10_4,Q13_4,Nova Slovenija - krš?anski demokrati  (NSi),New Slovene Christian People's Party,2905,97522,2011,2011-12-04,0.04877,1
SI,29,1705,2404,2404,2406,Q10_4,Q13_4,Nova Slovenija - krš?anski demokrati  (NSi),New Slovene Christian People's Party,2905,97522,2014,2014-07-13,0.05587,1
SI,29,1705,2404,2404,2406,Q10_4,Q13_4,Nova Slovenija - krš?anski demokrati  (NSi),New Slovene Christian People's Party,2905,97522,2018,2018-06-03,0.07159,1
SI,29,1705,2405,2405,2405,Q10_5,Q13_5,Levica,The Left,2912,,,,,
SI,29,1705,2406,2406,2409,Q10_6,Q13_6,Slovenska nacionalna stranka (SNS),Slovenian National Party,2907,97710,2004,2004-10-03,0.06271,1
SI,29,1705,2406,2406,2409,Q10_6,Q13_6,Slovenska nacionalna stranka (SNS),Slovenian National Party,2907,97710,2008,2008-09-21,0.05403,1
SI,29,1705,2406,2406,2409,Q10_6,Q13_6,Slovenska nacionalna stranka (SNS),Slovenian National Party,2907,97710,2011,2011-12-04,0.00363,1
SI,29,1705,2406,2406,2409,Q10_6,Q13_6,Slovenska nacionalna stranka (SNS),Slovenian National Party,2907,97710,2018,2018-06-03,0.04173,1
SI,29,1705,2407,2407,2404,Q10_7,Q13_7,Stranka modernega centra (SMC),Party of Miro Cerar,2911,,,,,
SI,29,1705,2408,2408,2407,Q10_8,Q13_8,Stranka Alenke Bratušek (SAB),Alliance of Alenka Bratusek,2913,,,,,
SI,29,1705,2409,2409,2408,Q10_9,Q13_9,Demokrati?na stranka upokojencev Slovenije (DESUS),Democratic Party of Pensioners of Slovenia,2906,97951,2004,2004-10-03,0.04041,1
SI,29,1705,2409,2409,2408,Q10_9,Q13_9,Demokrati?na stranka upokojencev Slovenije (DESUS),Democratic Party of Pensioners of Slovenia,2906,97951,2008,2008-09-21,0.07449,1
SI,29,1705,2409,2409,2408,Q10_9,Q13_9,Demokrati?na stranka upokojencev Slovenije (DESUS),Democratic Party of Pensioners of Slovenia,2906,97951,2011,2011-12-04,0.06972,1
SI,29,1705,2409,2409,2408,Q10_9,Q13_9,Demokrati?na stranka upokojencev Slovenije (DESUS),Democratic Party of Pensioners of Slovenia,2906,97951,2014,2014-07-13,0.10176,1
SI,29,1705,2409,2409,2408,Q10_9,Q13_9,Demokrati?na stranka upokojencev Slovenije (DESUS),Democratic Party of Pensioners of Slovenia,2906,97951,2018,2018-06-03,0.04925,1
SI,29,1705,,,2410,"","",Slovenska ljudska stranka (SLS),Slovenian People's Party,,,,,,
SI,29,1705,,,2401,"","",Slovenska demokratska stranka (SDS),Slovenian Democratic Party,,,,,,
SI,29,1705,,,2411,"","",Piratska stranka Slovenije,Slovenian Pirate Party,,,,,,
SI,29,1705,,2410,2413,"","",Dom - domovinska liga (DOM),Patriotic League,,,,,,
SI,29,1705,,2411,,"","",Zeleni Slovenije,Greens of Slovenia,,,,,,
SI,29,1705,,2412,,"","",Povežimo se,Connect,,,,,,
SI,29,1705,,,2412,"","",Dobra država (DD),Good Country,,,,,,
ES,5,1724,2601,2601,2601,Q10_1,Q13_1,Partido Socialista Obrero Español (PSOE),Spanish Socialist Workers' Party,501,33320,2004,2004-03-14,0.42586,1
ES,5,1724,2601,2601,2601,Q10_1,Q13_1,Partido Socialista Obrero Español (PSOE),Spanish Socialist Workers' Party,501,33320,2008,2008-03-09,0.44139,1
ES,5,1724,2601,2601,2601,Q10_1,Q13_1,Partido Socialista Obrero Español (PSOE),Spanish Socialist Workers' Party,501,33320,2011,2011-11-20,0.2913,1
ES,5,1724,2601,2601,2601,Q10_1,Q13_1,Partido Socialista Obrero Español (PSOE),Spanish Socialist Workers' Party,501,33320,2015,2015-12-20,0.21995,1
ES,5,1724,2601,2601,2601,Q10_1,Q13_1,Partido Socialista Obrero Español (PSOE),Spanish Socialist Workers' Party,501,33320,2016,2016-06-26,0.22632,1
ES,5,1724,2601,2601,2601,Q10_1,Q13_1,Partido Socialista Obrero Español (PSOE),Spanish Socialist Workers' Party,501,33320,2019,2019-04-28,0.28899,1
ES,5,1724,2601,2601,2601,Q10_1,Q13_1,Partido Socialista Obrero Español (PSOE),Spanish Socialist Workers' Party,501,33320,2019,2019-11-10,0.282525631940201,1
ES,5,1724,2602,2602,2602,Q10_2,Q13_2,Partido Popular (PP),Popular Party,502,33610,2004,2004-03-14,0.37708,1
ES,5,1724,2602,2602,2602,Q10_2,Q13_2,Partido Popular (PP),Popular Party,502,33610,2008,2008-03-09,0.40571,1
ES,5,1724,2602,2602,2602,Q10_2,Q13_2,Partido Popular (PP),Popular Party,502,33610,2011,2011-11-20,0.4524,1
ES,5,1724,2602,2602,2602,Q10_2,Q13_2,Partido Popular (PP),Popular Party,502,33610,2015,2015-12-20,0.28705,1
ES,5,1724,2602,2602,2602,Q10_2,Q13_2,Partido Popular (PP),Popular Party,502,33610,2016,2016-06-26,0.33015,1
ES,5,1724,2602,2602,2602,Q10_2,Q13_2,Partido Popular (PP),Popular Party,502,33610,2019,2019-04-28,0.16828,1
ES,5,1724,2602,2602,2602,Q10_2,Q13_2,Partido Popular (PP),Popular Party,502,33610,2019,2019-11-10,0.209934686163858,1
ES,5,1724,2603,2603,2604,Q10_3,Q13_3,Unidas Podemos (UP),Podemos (We Can),525,,,,,
ES,5,1724,2604,2604,2603,Q10_4,Q13_4,Ciudadanos,Citizens - Party of the Citizenry,526,,,,,
ES,5,1724,2605,2605,2605,Q10_5,Q13_5,VOX,Voice,527,,,,,
ES,5,1724,2606,2606,2606,Q10_6,Q13_6,Ahora Repúblicas (Esquerra Republicana de Catalunya y otros),Republican Left of Catalonia,511,33905,2004,2004-03-14,0.02519,1
ES,5,1724,2606,2606,2606,Q10_6,Q13_6,Ahora Repúblicas (Esquerra Republicana de Catalunya y otros),Republican Left of Catalonia,511,33905,2008,2008-03-09,0.01183,1
ES,5,1724,2606,2606,2606,Q10_6,Q13_6,Ahora Repúblicas (Esquerra Republicana de Catalunya y otros),Republican Left of Catalonia,511,33905,2011,2011-11-20,0.01071,1
ES,5,1724,2606,2606,2606,Q10_6,Q13_6,Ahora Repúblicas (Esquerra Republicana de Catalunya y otros),Republican Left of Catalonia,511,33905,2015,2015-12-20,0.02387,1
ES,5,1724,2606,2606,2606,Q10_6,Q13_6,Ahora Repúblicas (Esquerra Republicana de Catalunya y otros),Republican Left of Catalonia,511,33905,2016,2016-06-26,0.02628,1
ES,5,1724,2606,2606,2606,Q10_6,Q13_6,Ahora Repúblicas (Esquerra Republicana de Catalunya y otros),Republican Left of Catalonia,511,33905,2019,2019-04-28,0.03922,1
ES,5,1724,2606,2606,2606,Q10_6,Q13_6,Ahora Repúblicas (Esquerra Republicana de Catalunya y otros),Republican Left of Catalonia,511,33905,2019,2019-11-10,0.0366346642554526,1
ES,5,1724,2607,2609,2610,Q10_7,Q13_7,Compromís per Europa/Compromiso por Europa,Commitment to Europe,,,,,,
ES,5,1724,,2608,2608,"","",Junts,Together for Catalonia,,,,,,
ES,5,1724,,2607,,"","",Coalición por una Europa Solidaria,Coalition for a Solidary Europe,,,,,,
ES,5,1724,,2610,2611,"","",Partido Animalista contra el Maltrato Animal (PACMA),Animalist Party Against Mistreatment to Animals,,,,,,
ES,5,1724,,,2607,"","",Partido Nacionalista Vasco–Euzko Alderdi Jeltzalea,Basque Nationalist Party,,,,,,
ES,5,1724,,,2609,"","",EH Bildu,Basque Country Unite,,,,,,
ES,5,1724,,,2612,"","",Coalición Canaria,Canarian Coalition,,,,,,
ES,5,1724,,,2613,"","",Navarra Suma,Sum Navarre,,,,,,
ES,5,1724,,,,"","",Izquierda Unida,United Left,,,,,,
SE,16,1752,2701,2702,2702,Q10_1,Q13_1,Socialdemokraterna (S),Social Democratic Labour Party,1602,11320,2002,2002-09-15,0.39854,1
SE,16,1752,2701,2702,2702,Q10_1,Q13_1,Socialdemokraterna (S),Social Democratic Labour Party,1602,11320,2006,2006-09-17,0.34994,1
SE,16,1752,2701,2702,2702,Q10_1,Q13_1,Socialdemokraterna (S),Social Democratic Labour Party,1602,11320,2010,2010-09-19,0.3066,1
SE,16,1752,2701,2702,2702,Q10_1,Q13_1,Socialdemokraterna (S),Social Democratic Labour Party,1602,11320,2014,2014-09-14,0.31015,1
SE,16,1752,2701,2702,2702,Q10_1,Q13_1,Socialdemokraterna (S),Social Democratic Labour Party,1602,11320,2018,2018-09-09,0.28261,1
SE,16,1752,2702,2705,2705,Q10_2,Q13_2,Moderaterna (M),Moderate Coalition Party,1605,11620,2002,2002-09-15,0.15256,1
SE,16,1752,2702,2705,2705,Q10_2,Q13_2,Moderaterna (M),Moderate Coalition Party,1605,11620,2006,2006-09-17,0.2623,1
SE,16,1752,2702,2705,2705,Q10_2,Q13_2,Moderaterna (M),Moderate Coalition Party,1605,11620,2010,2010-09-19,0.3006,1
SE,16,1752,2702,2705,2705,Q10_2,Q13_2,Moderaterna (M),Moderate Coalition Party,1605,11620,2014,2014-09-14,0.23325,1
SE,16,1752,2702,2705,2705,Q10_2,Q13_2,Moderaterna (M),Moderate Coalition Party,1605,11620,2018,2018-09-09,0.19836,1
SE,16,1752,2703,2707,2707,Q10_3,Q13_3,Miljöpartiet de gröna (MP),Green Ecology Party,1607,11110,2002,2002-09-15,0.04646,1
SE,16,1752,2703,2707,2707,Q10_3,Q13_3,Miljöpartiet de gröna (MP),Green Ecology Party,1607,11110,2006,2006-09-17,0.05244,1
SE,16,1752,2703,2707,2707,Q10_3,Q13_3,Miljöpartiet de gröna (MP),Green Ecology Party,1607,11110,2010,2010-09-19,0.0734,1
SE,16,1752,2703,2707,2707,Q10_3,Q13_3,Miljöpartiet de gröna (MP),Green Ecology Party,1607,11110,2014,2014-09-14,0.06889,1
SE,16,1752,2703,2707,2707,Q10_3,Q13_3,Miljöpartiet de gröna (MP),Green Ecology Party,1607,11110,2018,2018-09-09,0.04414,1
SE,16,1752,2704,2704,2704,Q10_4,Q13_4,Liberalerna (L),Liberal People's Party,1604,11420,2002,2002-09-15,0.13394,1
SE,16,1752,2704,2704,2704,Q10_4,Q13_4,Liberalerna (L),Liberal People's Party,1604,11420,2006,2006-09-17,0.07537,1
SE,16,1752,2704,2704,2704,Q10_4,Q13_4,Liberalerna (L),Liberal People's Party,1604,11420,2010,2010-09-19,0.0706,1
SE,16,1752,2704,2704,2704,Q10_4,Q13_4,Liberalerna (L),Liberal People's Party,1604,11420,2014,2014-09-14,0.0542,1
SE,16,1752,2704,2704,2704,Q10_4,Q13_4,Liberalerna (L),Liberal People's Party,1604,11420,2018,2018-09-09,0.0549,1
SE,16,1752,2705,2703,2703,Q10_5,Q13_5,Centerpartiet (C),Centre Party,1603,11810,2002,2002-09-15,0.06193,1
SE,16,1752,2705,2703,2703,Q10_5,Q13_5,Centerpartiet (C),Centre Party,1603,11810,2006,2006-09-17,0.07879,1
SE,16,1752,2705,2703,2703,Q10_5,Q13_5,Centerpartiet (C),Centre Party,1603,11810,2010,2010-09-19,0.0656,1
SE,16,1752,2705,2703,2703,Q10_5,Q13_5,Centerpartiet (C),Centre Party,1603,11810,2014,2014-09-14,0.06113,1
SE,16,1752,2705,2703,2703,Q10_5,Q13_5,Centerpartiet (C),Centre Party,1603,11810,2018,2018-09-09,0.08608,1
SE,16,1752,2706,2708,2708,Q10_6,Q13_6,Sverigedemokraterna(SD),Sweden Democrats,1610,11710,2010,2010-09-19,0.057,1
SE,16,1752,2706,2708,2708,Q10_6,Q13_6,Sverigedemokraterna(SD),Sweden Democrats,1610,11710,2014,2014-09-14,0.12857,1
SE,16,1752,2706,2708,2708,Q10_6,Q13_6,Sverigedemokraterna(SD),Sweden Democrats,1610,11710,2018,2018-09-09,0.17534,1
SE,16,1752,2707,2706,2706,Q10_7,Q13_7,Kristdemokraterna (KD),Christian Democrats,1606,11520,2002,2002-09-15,0.0915,1
SE,16,1752,2707,2706,2706,Q10_7,Q13_7,Kristdemokraterna (KD),Christian Democrats,1606,11520,2006,2006-09-17,0.06593,1
SE,16,1752,2707,2706,2706,Q10_7,Q13_7,Kristdemokraterna (KD),Christian Democrats,1606,11520,2010,2010-09-19,0.056,1
SE,16,1752,2707,2706,2706,Q10_7,Q13_7,Kristdemokraterna (KD),Christian Democrats,1606,11520,2014,2014-09-14,0.0457,1
SE,16,1752,2707,2706,2706,Q10_7,Q13_7,Kristdemokraterna (KD),Christian Democrats,1606,11520,2018,2018-09-09,0.06322,1
SE,16,1752,2708,2701,2701,Q10_8,Q13_8,Vänsterpartiet (VP),Left Party,1601,11220,2002,2002-09-15,0.08388,1
SE,16,1752,2708,2701,2701,Q10_8,Q13_8,Vänsterpartiet (VP),Left Party,1601,11220,2006,2006-09-17,0.0585,1
SE,16,1752,2708,2701,2701,Q10_8,Q13_8,Vänsterpartiet (VP),Left Party,1601,11220,2010,2010-09-19,0.056,1
SE,16,1752,2708,2701,2701,Q10_8,Q13_8,Vänsterpartiet (VP),Left Party,1601,11220,2014,2014-09-14,0.05718,1
SE,16,1752,2708,2701,2701,Q10_8,Q13_8,Vänsterpartiet (VP),Left Party,1601,11220,2018,2018-09-09,0.08005,1
SE,16,1752,2709,2709,2709,"","",Feministiskt initiativ (FI),Feminist Initiative,,,,,,
UK,11,1826,2801,2801,2801,Q10_1,Q13_1,Conservative  (Con),Conservative Party,1101,51620,2001,2001-06-07,0.317,1
UK,11,1826,2801,2801,2801,Q10_1,Q13_1,Conservative  (Con),Conservative Party,1101,51620,2005,2005-05-05,0.32359,1
UK,11,1826,2801,2801,2801,Q10_1,Q13_1,Conservative  (Con),Conservative Party,1101,51620,2010,2010-05-06,0.36127,1
UK,11,1826,2801,2801,2801,Q10_1,Q13_1,Conservative  (Con),Conservative Party,1101,51620,2015,2015-05-07,0.36882,1
UK,11,1826,2801,2801,2801,Q10_1,Q13_1,Conservative  (Con),Conservative Party,1101,51620,2017,2017-06-08,0.42345,1
UK,11,1826,2801,2801,2801,Q10_1,Q13_1,Conservative  (Con),Conservative Party,1101,51620,2019,2019-12-12,0.43589,1
UK,11,1826,2802,2802,2802,Q10_2,Q13_2,Labour Party (Lab),Labour Party,1102,51320,2001,2001-06-07,0.4067,1
UK,11,1826,2802,2802,2802,Q10_2,Q13_2,Labour Party (Lab),Labour Party,1102,51320,2005,2005-05-05,0.35186,1
UK,11,1826,2802,2802,2802,Q10_2,Q13_2,Labour Party (Lab),Labour Party,1102,51320,2010,2010-05-06,0.28997,1
UK,11,1826,2802,2802,2802,Q10_2,Q13_2,Labour Party (Lab),Labour Party,1102,51320,2015,2015-05-07,0.30415,1
UK,11,1826,2802,2802,2802,Q10_2,Q13_2,Labour Party (Lab),Labour Party,1102,51320,2017,2017-06-08,0.39988,1
UK,11,1826,2802,2802,2802,Q10_2,Q13_2,Labour Party (Lab),Labour Party,1102,51320,2019,2019-12-12,0.3205,1
UK,11,1826,2803,2803,2803,Q10_3,Q13_3,Liberal Democrats (LD),Liberal Democrats,1104,51421,2001,2001-06-07,0.1825,1
UK,11,1826,2803,2803,2803,Q10_3,Q13_3,Liberal Democrats (LD),Liberal Democrats,1104,51421,2005,2005-05-05,0.22047,1
UK,11,1826,2803,2803,2803,Q10_3,Q13_3,Liberal Democrats (LD),Liberal Democrats,1104,51421,2010,2010-05-06,0.23,1
UK,11,1826,2803,2803,2803,Q10_3,Q13_3,Liberal Democrats (LD),Liberal Democrats,1104,51421,2015,2015-05-07,0.07861,1
UK,11,1826,2803,2803,2803,Q10_3,Q13_3,Liberal Democrats (LD),Liberal Democrats,1104,51421,2017,2017-06-08,0.07365,1
UK,11,1826,2803,2803,2803,Q10_3,Q13_3,Liberal Democrats (LD),Liberal Democrats,1104,51421,2019,2019-12-12,0.11537,1
UK,11,1826,2804,2804,2804,Q10_4,Q13_4,Green Party (GP),Green Party,1107,,,,,
UK,11,1826,2805,2805,2805,Q10_5,Q13_5,Scottish National Party (SNP),Scottish National Party,1105,51902,2001,2001-06-07,0.01761,1
